Id,Title,Year,CitationsCount,Authors,AuthorsCount,Topics,Abstract,FirstSource
2066040127,preface to the special issue on context aware recommender systems,2014,16,"gediminas adomavicius, dietmar jannach",2,"World Wide Web, Recommender system, Personalization, Multimedia information systems, Multimedia, Mood, Machine learning, Contextual information, Context awareness, Computer science, Collaborative filtering, Artificial intelligence","Recommender systems represent a popular area of personalization technologies that has enjoyed a tremendous amount of research and development activity in both academia and industry in the last 10–15 years. Recommender systems research typically explores and develops techniques and applications for recommending various products or services to individual users based on the knowledge of users’ tastes and preferences as well as users’ past activities (such as previous purchases), which are applicable in a variety of domains and settings (Jannach et al. 2010). While a substantial amount of research has already been performed in the area of recommender systems, many existing approaches have focused on recommending the most relevant items to users and do not take into account any additional contextual information, such as time, location, weather, the user’s current goals, the user’s mood, presence of other people, or the type of the device through which the recommendation is consumed. In other words, traditionally recommender systems deal with applications having only two types of entities, users and items, and do not put them into a context when providing recommendations. However, the importance of contextual information has been recognized by researchers and practitioners in many",https://doi.org/10.1007/s11257-013-9139-2
2591775260,overcoming accuracy diversity tradeoff in recommender systems a variance based approach,2008,20,"gediminas adomavicius, young ok kwon",2,"Recommender system, Personalization, Information retrieval, Data mining, Computer science, Collaborative filtering","Abstract. Collaborative filtering and, more generally, recommender systems represent an increasingly popular and important set of personalization technologies that help people navigate through the vast amounts of information. The performance of recommender systems can be evaluated along several dimensions, such as the accuracy of recommendations for each user and the diversity of recommendations across different users. Intuitively, there is a tradeoff between accuracy and diversity, because high accuracy may often be obtained by safely recommending to users the most popular (“bestselling”) items, which can lead to the reduction in recommendation diversity, i.e., less personalized recommendations. And conversely, higher diversity can be achieved by trying to uncover and recommend highly idiosyncratic/personalized items for each user, which are inherently more difficult to predict and, thus, may lead to a decrease in recommendation accuracy. In our research we explore different ways to overcome this accuracy-diversity tradeoff, and in this paper we discuss a variance-based approach that can improve both the accuracy and diversity of recommendations obtained from a traditional collaborative filtering technique. We provide empirical results based on several real-world movie rating datasets.",http://ids.csom.umn.edu/faculty/gedas/NSFCareer/RS-WITS-2008-wp.pdf
2270063445,maximizing aggregate recommendation diversity,2011,1,"gediminas adomavicius, young ok kwon",2,"World Wide Web, Data mining, Computer science, Collaborative filtering",,
2522338500,ceur workshop proceedings,2011,0,"gediminas adomavicius, young ok kwon",2,"World Wide Web, Information retrieval, Data mining, Computer science, Collaborative filtering",,
2590900370,toward more diverse recommendations,2009,0,"gediminas adomavicius, young ok kwon",2,"World Wide Web, Recommender system, Data mining, Computer science, Collaborative filtering",,
161620478,state of the art review on opinion mining from online customers feedback,2009,13,"touhid bhuiyan, yue xu, audun josang",3,"World Wide Web, Web mining, The Internet, Service provider, Sentiment analysis, Reputation, Recommender system, Information overload, Engineering, Collaborative filtering","Dealing with the ever-growing information overload in the Internet, Recommender Systems are widely used online to suggest potential customers item they may like or find useful. Collaborative Filtering is the most popular techniques for Recommender Systems which collects opinions from customers in the form of ratings on items, services or service providers. In addition to the customer rating about a service provider, there is also a good number of online customer feedback information available over the Internet as customer reviews, comments, newsgroups post, discussion forums or blogs which is collectively called user generated contents. This information can be used to generate the public reputation of the service providers’. To do this, data mining techniques, specially recently emerged opinion mining could be a useful tool. In this paper we present a state of the art review of Opinion Mining from online customer feedback. We critically evaluate the existing work and expose cutting edge area of interest in opinion mining. We also classify the approaches taken by different researchers into several categories and sub-categories. Each of those steps is analyzed with their strength and limitations in this paper.",https://eprints.qut.edu.au/29301/
2111030784,a combined method for mitigating sparsity problem in tag recommendation,2014,3,"endang djuana, yue xu, yuefeng li, audun josang",4,"Semantics, Recommender system, Ranking, Ontology (information science), Metadata, Information retrieval, Folksonomy, Computer science, Collaborative filtering, Annotation","Tag recommendation is a specific recommendation task for recommending metadata (tag) for a web resource (item) during user annotation process. In this context, sparsity problem refers to situation where tags need to be produced for items with few annotations or for user who tags few items. Most of the state of the art approaches in tag recommendation are rarely evaluated or perform poorly under this situation. This paper presents a combined method for mitigating sparsity problem in tag recommendation by mainly expanding and ranking candidate tags based on similar items' tag and existing tag ontology. We evaluated the approach on two public social book marking datasets. The experiment results show better accuracy for recommendation in sparsity situation over several state of the art methods.",http://dblp.uni-trier.de/db/conf/hicss/hicss2014.html#DjuanaXLJ14
1746573553,a combined method for mitigating sparsity problem in tag recommendation,2014,0,"endang djuana, yue xu, yuefeng li, audun josang",4,"World Wide Web, Web resource, Ranking, Ontology, Metadata, Information retrieval, Folksonomy, Computer science, Collaborative filtering, Bookmarking, Annotation","Tag recommendation is a specific recommendation task for recommending metadata (tag) for a web resource (item) during user annotation process. In this context, sparsity problem refers to situation where tags need to be produced for items with few annotations or for user who tags few items. Most of the state of the art approaches in tag recommendation are rarely evaluated or perform poorly under this situation. This paper presents a combined method for mitigating sparsity problem in tag recommendation by mainly expanding and ranking candidate tags based on similar items’ tags and existing tag ontology. We evaluated the approach on two public social bookmarking datasets. The experiment results show better accuracy for recommendation in sparsity situation over several state of the art methods.",http://eprints.qut.edu.au/62624/
1561169032,developing trust networks based on user tagging information for recommendation making,2010,14,"touhid bhuiyan, yue xu, audun josang, huizhi liang, clive cox",5,"World Wide Web, Trust network, Social network, Recommender system, Information overload, Data mining, Computer science, Computational trust, Collaborative filtering, Cold start (automotive)","Recommender systems are one of the recent inventions to deal with ever growing information overload. Collaborative filtering seems to be the most popular technique in recommender systems. With sufficient background information of item ratings, its performance is promising enough. But research shows that it performs very poor in a cold start situation where previous rating data is sparse. As an alternative, trust can be used for neighbor formation to generate automated recommendation. User assigned explicit trust rating such as how much they trust each other is used for this purpose. However, reliable explicit trust data is not always available. In this paper we propose a new method of developing trust networks based on user's interest similarity in the absence of explicit trust data. To identify the interest similarity, we have used user's personalized tagging information. This trust network can be used to find the neighbors to make automated recommendations. Our experiment result shows that the proposed trust based method outperforms the traditional collaborative filtering approach which uses users rating data. Its performance improves even further when we utilize trust propagation techniques to broaden the range of neighborhood.",https://core.ac.uk/display/10903599
1987830965,simtrust a new method of trust network generation,2010,0,"touhid bhuiyan, yue xu, audun josang",3,"Trust network, Recommender system, Information retrieval, Data mining, Computer science, Collaborative software, Collaborative filtering","Trust can be used for neighbor formation to generate automated recommendations. User assigned explicit rating data can be used for this purpose. However, the explicit rating data is not always available. In this paper we present a new method of generating trust network based on user’s interest similarity. To identify the interest similarity, we use user’s personalized tag information. This trust network can be used to find the neighbors to make automated recommendation. Our experiment result shows that the precision of the proposed method outperforms the traditional collaborative filtering approach.",http://yadda.icm.edu.pl/yadda/element/bwmeta1.element.ieee-000005703600
1672445178,managing trust in online social networks,2010,2,"touhid bhuiyan, audun josang, yue xu",3,"World Wide Web, Social network, Service provider, Reputation system, Recommender system, Population, Online participation, Collaborative filtering, Cold start, Business","In recent years, there is a dramatic growth in number and popularity of online social networks. There are many networks available with more than 100 million registered users such as Facebook, MySpace, QZone, Windows Live Spaces etc. People may connect, discover and share by using these online social networks. The exponential growth of online communities in the area of social networks attracts the attention of the researchers about the importance of managing trust in online environment. Users of the online social networks may share their experiences and opinions within the networks about an item which may be a product or service. The user faces the problem of evaluating trust in a service or service provider before making a choice. Recommendations may be received through a chain of friends network, so the problem for the user is to be able to evaluate various types of trust opinions and recommendations. This opinion or recommendation has a great influence to choose to use or enjoy the item by the other user of the community. Collaborative filtering system is the most popular method in recommender system. The task in collaborative filtering is to predict the utility of items to a particular user based on a database of user rates from a sample or population of other users. Because of the different taste of different people, they rate differently according to their subjective taste. If two people rate a set of items similarly, they share similar tastes. In the recommender system, this information is used to recommend items that one participant likes, to other persons in the same cluster. But the collaborative filtering system performs poor when there is insufficient previous common rating available between users; commonly known as cost start problem. To overcome the cold start problem and with the dramatic growth of online social networks, trust based approach to recommendation has emerged. This approach assumes a trust network among users and makes recommendations based on the ratings of the users that are directly or indirectly trusted by the target user.",https://core.ac.uk/display/10903601
2142144955,item based top n recommendation algorithms,2004,1585,"mukund deshpande, george karypis",2,"The Internet, Scalability, Recommender system, Rating matrix, Information retrieval, Filter (signal processing), E-commerce, Data mining, Computer science, Computational complexity theory, Collaborative filtering, Algorithm","The explosive growth of the world-wide-web and the emergence of e-commerce has led to the development of recommender systems---a personalized information filtering technology used to identify a set of items that will be of interest to a certain user. User-based collaborative filtering is the most successful technology for building recommender systems to date and is extensively used in many commercial recommender systems. Unfortunately, the computational complexity of these methods grows linearly with the number of customers, which in typical commercial applications can be several millions. To address these scalability concerns model-based recommendation techniques have been developed. These techniques analyze the user--item matrix to discover relations between the different items and use these relations to compute the list of recommendations.In this article, we present one such class of model-based recommendation algorithms that first determines the similarities between the various items and then uses them to identify the set of items to be recommended. The key steps in this class of algorithms are (i) the method used to compute the similarity between the items, and (ii) the method used to combine these similarities in order to compute the similarity between a basket of items and a candidate recommender item. Our experimental evaluation on eight real datasets shows that these item-based algorithms are up to two orders of magnitude faster than the traditional user-neighborhood based recommender systems and provide recommendations with comparable or better quality.",http://glaros.dtc.umn.edu/gkhome/fetch/papers/itemrsTOIS04.pdf
2128629010,evaluation of item based top n recommendation algorithms,2001,535,george karypis,1,"The Internet, Scalability, Recommender system, Machine learning, Information retrieval, Filter (signal processing), Data mining, Computer science, Computational complexity theory, Collaborative filtering, Artificial intelligence, Algorithm","The explosive growth of the world-wide-web and the emergence of e-commerce has led to the development of recommender systems---a personalized information filtering technology used to identify a set of N items that will be of interest to a certain user. User-based Collaborative filtering is the most successful technology for building recommender systems to date, and is extensively used in many commercial recommender systems. Unfortunately, the computational complexity of these methods grows linearly with the number of customers that in typical commercial applications can grow to be several millions. To address these scalability concerns item-based recommendation techniques have been developed that analyze the user-item matrix to identify relations between the different items, and use these relations to compute the list of recommendations.In this paper we present one such class of item-based recommendation algorithms that first determine the similarities between the various items and then used them to identify the set of items to be recommended. The key steps in this class of algorithms are (i) the method used to compute the similarity between the items, and (ii) the method used to combine these similarities in order to compute the similarity between a basket of items and a candidate recommender item. Our experimental evaluation on five different datasets show that the proposed item-based algorithms are up to 28 times faster than the traditional user-neighborhood based recommender systems and provide recommendations whose quality is up to 27% better.",https://apps.dtic.mil/dtic/tr/fulltext/u2/a439546.pdf
2511264801,local item item models for top n recommendation,2016,51,"evangelia christakopoulou, george karypis",2,"Single model, Machine learning, Linear methods, Intuition, Global model, Data mining, Computer science, Collaborative filtering, Artificial intelligence","Item-based approaches based on SLIM (Sparse LInear Methods) have demonstrated very good performance for top-N recommendation; however they only estimate a single model for all the users. This work is based on the intuition that not all users behave in the same way -- instead there exist subsets of like-minded users. By using different item-item models for these user subsets, we can capture differences in their preferences and this can lead to improved performance for top-N recommendations. In this work, we extend SLIM by combining global and local SLIM models. We present a method that computes the prediction scores as a user-specific combination of the predictions derived by a global and local item-item models. We present an approach in which the global model, the local models, their user-specific combination, and the assignment of users to the local models are jointly optimized to improve the top-N recommendation performance. Our experiments show that the proposed method improves upon the standard SLIM model and outperforms competing top-N recommendation approaches.",http://dblp.uni-trier.de/db/conf/recsys/recsys2016.html#Christakopoulou16
2516632884,domain aware grade prediction and top n course recommendation,2016,26,"asmaa elbadrawy, george karypis",2,"k-nearest neighbors algorithm, Ranking, Missing data, Mean squared prediction error, Matrix decomposition, Machine learning, Granularity, Domain knowledge, Data mining, Computer science, Collaborative filtering, Artificial intelligence","Automated course recommendation can help deliver personalized and effective college advising and degree planning. Nearest neighbor and matrix factorization based collaborative filtering approaches have been applied to student-course grade data to help students select suitable courses. However, the student-course enrollment patterns exhibit grouping structures that are tied to the student and course academic features, which lead to grade data that are not missing at random (NMAR). Existing approaches for dealing with NMAR data, such as Response-aware and context-aware matrix factorization, do not model NMAR data in terms of the user and item features and are not designed with the characteristics of grade data in mind. In this work we investigate how the student and course academic features influence the enrollment patterns and we use these features to define student and course groups at various levels of granularity. We show how these groups can be used to design grade prediction and top-n course ranking models for neighborhood-based user collaborative filtering, matrix factorization and popularity-based ranking approaches. These methods give lower grade prediction error and more accurate top-n course rankings than the other methods that do not take domain knowledge into account.",http://dblp.uni-trier.de/db/conf/recsys/recsys2016.html#ElbadrawyK16
2907754626,recwalk nearly uncoupled random walks for top n recommendation,2019,9,"athanasios n nikolakopoulos, george karypis",2,"Spectral properties, Random walk, Markov chain, Graph, Exploit, Deep neural networks, Data mining, Computer science, Collaborative filtering, Boosting (machine learning)","Random walks can provide a powerful tool for harvesting the rich network of interactions captured within item-based models for top-n recommendation. They can exploit indirect relations between the items, mitigate the effects of sparsity, ensure wider itemspace coverage, as well as increase the diversity of recommendation lists. Their potential however, is hindered by the tendency of the walks to rapidly concentrate towards the central nodes of the graph, thereby significantly restricting the range of K-step distributions that can be exploited for personalized recommendations. In this work we introduce RecWalk; a novel random walk-based method that leverages the spectral properties of nearly uncoupled Markov chains to provably lift this limitation and prolong the influence of users' past preferences on the successive steps of the walk--allowing the walker to explore the underlying network more fruitfully. A comprehensive set of experiments on real-world datasets verify the theoretically predicted properties of the proposed approach and indicate that they are directly linked to significant improvements in top-n recommendation accuracy. They also highlight RecWalk's potential in providing a framework for boosting the performance of item-based models. RecWalk achieves state-of-the-art top-n recommendation quality outperforming several competing approaches, including recently proposed methods that rely on deep neural networks.",https://dl.acm.org/citation.cfm?doid=3289600.3291016
2567289326,context aware recommendation based learning analytics using tensor and coupled matrix factorization,2017,14,"faisal m almutairi, nicholas d sidiropoulos, george karypis",3,"Recommender system, Matrix decomposition, Machine learning, Learning analytics, Educational data mining, Data modeling, Data mining, Context model, Computer vision, Computer science, Collaborative filtering, Artificial intelligence, Analytics","Student retention and timely graduation are enduring challenges in higher education. With the rapidly expanding collection and availability of learning data and related analytics, student performance can be accurately monitored, and possibly predicted ahead of time, thus, enabling early warning and degree planning “expert systems” to provide disciplined decision support to counselors, advisors, and educators. Previous work in educational data mining has explored matrix factorization techniques for grade prediction, albeit without taking contextual information into account. Temporal information should be informative as it distinguishes between the different class offerings and indirectly captures student experience as well. To exploit temporal and/or other kinds of context, we develop three approaches under the framework of collaborative filtering (CF). Two of the proposed approaches build upon coupled matrix factorization with a shared latent matrix factor. The third utilizes tensor factorization to model grades and their context, without introducing a new mode per context dimension as is common in the CF literature. The latent factors obtained can be used to predict grades   and   context, if desired. We evaluate these approaches on grade data obtained from the University of Minnesota. Experimental results show that fairly good prediction is possible even with simple approaches, but very accurate prediction is hard. The more advanced approaches can increase prediction accuracy, but only up to a point for the particular dataset considered.",https://conservancy.umn.edu/handle/11299/182709
2808751420,local latent space models for top n recommendation,2018,10,"evangelia christakopoulou, george karypis",2,"Purchasing, Machine learning, Computer science, Collaborative filtering, Cluster analysis, Artificial intelligence","Users' behaviors are driven by their preferences across various aspects of items they are potentially interested in purchasing, viewing, etc. Latent space approaches model these aspects in the form of latent factors. Although such approaches have been shown to lead to good results, the aspects that are important to different users can vary. In many domains, there may be a set of aspects for which all users care about and a set of aspects that are specific to different subsets of users. To explicitly capture this, we consider models in which there are some latent factors that capture the shared aspects and some user subset specific latent factors that capture the set of aspects that the different subsets of users care about.     In particular, we propose two latent space models: rGLSVD and sGLSVD, that combine such a global and user subset specific sets of latent factors. The rGLSVD model assigns the users into different subsets based on their rating patterns and then estimates a global and a set of user subset specific local models whose number of latent dimensions can vary.     The sGLSVD model estimates both global and user subset specific local models by keeping the number of latent dimensions the same among these models but optimizes the grouping of the users in order to achieve the best approximation. Our experiments on various real-world datasets show that the proposed approaches significantly outperform state-of-the-art latent space top-N recommendation approaches.",http://dblp.uni-trier.de/db/conf/kdd/kdd2018.html#Christakopoulou18a
2087467293,feature based recommendation system,2005,50,"euihong han, george karypis",2,"Revenue, Recommender system, Information retrieval, Filter (signal processing), Feature based, Electronics, E-commerce, Database, Data set, Data mining, Computer science, Collaborative filtering","The explosive growth of the world-wide-web and the emergence of e-commerce has led to the development of recommender systems--a personalized information filtering technology used to identify a set of N items that will be of interest to a certain user. User-based and model-based collaborative filtering are the most successful technology for building recommender systems to date and is extensively used in many commercial recommender systems. The basic assumption in these algorithms is that there are sufficient historical data for measuring similarity between products or users. However, this assumption does not hold in various application domains such as electronics retail, home shopping network, on-line retail where new products are introduced and existing products disappear from the catalog. Another such application domains is home improvement retail industry where a lot of products (such as window treatments, bathroom, kitchen or deck) are custom made. Each product is unique and there are very little duplicate products. In this domain, the probability of the same exact two products bought together is close to zero. In this paper, we discuss the challenges of providing recommendation in the domains where no sufficient historical data exist for measuring similarity between products or users. We present feature-based recommendation algorithms that overcome the limitations of the existing top-n recommendation algorithms. The experimental evaluation of the proposed algorithms in the real life data sets shows a great promise. The pilot project deploying the proposed feature-based recommendation algorithms in the on-line retail web site shows 75% increase in the recommendation revenue for the first 2 month period.",https://core.ac.uk/display/24758986
2911645413,adaptive matrix completion for the users and the items in tail,2019,2,"mohit sharma, george karypis",2,"Recommender system, Rating matrix, Matrix decomposition, Matrix completion, Machine learning, Inverse, Data mining, Computer science, Collaborative filtering, Artificial intelligence","Recommender systems are widely used to recommend the most appealing items to users. These recommendations can be generated by applying collaborative filtering methods. The low-rank matrix completion method is the state-of-the-art collaborative filtering method. In this work, we show that the skewed distribution of ratings in the user-item rating matrix of real-world datasets affects the accuracy of matrix-completion-based approaches. Also, we show that the number of ratings that an item or a user has positively correlates with the ability of low-rank matrix-completion-based approaches to predict the ratings for the item or the user accurately. Furthermore, we use these insights to develop four matrix completion-based approaches, i.e., Frequency Adaptive Rating Prediction (FARP), Truncated Matrix Factorization (TMF), Truncated Matrix Factorization with Dropout (TMF + Dropout) and Inverse Frequency Weighted Matrix Factorization (IFWMF), that outperforms traditional matrix-completion-based approaches for the users and the items with few ratings in the user-item rating matrix.",https://arxiv.org/pdf/1904.11800v1
2942404242,learning from sets of items in recommender systems,2019,1,"mohit sharma, f maxwell harper, george karypis",3,"Synthetic data, Recommender system, MovieLens, Matrix decomposition, Information retrieval, Information hiding, Existential quantification, Distributed computing, Computer science, Collaborative filtering","Most of the existing recommender systems use the ratings provided by users on individual items. An additional source of preference information is to use the ratings that users provide on sets of items. The advantages of using preferences on sets are twofold. First, a rating provided on a set conveys some preference information about each of the set’s items, which allows us to acquire a user’s preferences for more items than the number of ratings that the user provided. Second, due to privacy concerns, users may not be willing to reveal their preferences on individual items explicitly but may be willing to provide a single rating to a set of items, since it provides some level of information hiding. This article investigates two questions related to using set-level ratings in recommender systems. First, how users’ item-level ratings relate to their set-level ratings. Second, how collaborative filtering-based models for item-level rating prediction can take advantage of such set-level ratings. We have collected set-level ratings from active users of Movielens on sets of movies that they have rated in the past. Our analysis of these ratings shows that though the majority of the users provide the average of the ratings on a set’s constituent items as the rating on the set, there exists a significant number of users that tend to consistently either under- or over-rate the sets. We have developed collaborative filtering-based methods to explicitly model these user behaviors that can be used to recommend items to users. Experiments on real data and on synthetic data that resembles the under- or over-rating behavior in the real data demonstrate that these models can recover the overall characteristics of the underlying data and predict the user’s ratings on individual items.",https://arxiv.org/pdf/1904.12643v1
2798451620,recent advances in recommender systems sets local models coverage and errors,2018,1,george karypis,1,"User modeling, Singular value decomposition, Recommender system, Machine learning, Filter (signal processing), Factor analysis, Computer science, Collaborative filtering, Artificial intelligence","Recommender systems are designed to identify the items that a user will like or find useful based on the user's prior preferences and activities. These systems have become ubiquitous and are an essential tool for information filtering and (e-)commerce. Over the years, collaborative filtering, which derive these recommendations by leveraging past activities of groups of users, has emerged as the most prominent approach for solving this problem. This talk will present some of our recent work towards improving the performance of collaborative filtering-based recommender systems and understanding some of their fundamental limitations and characteristics. It will start by analyzing how the ratings that users provide to a set of items relate to their ratings of the set's individual items and, using these insights, will present rating prediction approaches that utilize distant supervision. It will then discuss extensions to approaches based on sparse linear and latent factor models that postulate that users' preferences are a combination of global and local preferences, which are shown to lead to better user modeling and as such improved prediction performance. Finally, the talk will conclude by discussing what can be accurately predicted by latent factor approaches and by analyzing the estimation error of sparse linear and latent factor models and how its characteristics impacts the performance of top N recommendation algorithms.",http://dblp.uni-trier.de/db/conf/www/www2018c.html#Karypis18
2168025282,multi task learning for recommender systems,2010,17,"xia ning, george karypis",2,"Support vector machine, Semi-supervised learning, Recommender system, Preference learning, Performance improvement, Multi-task learning, Machine learning, Computer science, Collaborative filtering, Artificial intelligence, Active learning (machine learning)","This paper focuses on exploring personalized multi-task learning approaches for collaborative filtering towards the goal of improving the prediction performance of rating prediction systems. These methods first specifically identify a set of users that are closely related to the user under consideration (i.e., active user), and then learn multiple rating prediction models simultaneously, one for the active user and one for each of the related users. Such learning for multiple models (tasks) in parallel is implemented by representing all learning instances (users and items) using a coupled user-item representation, and within error-insensitive Support Vector Regression ( -SVR) framework applying multi-task kernel tricks. A comprehensive set of experiments shows that multi-task learning approaches lead to significant performance improvement over conventional alternatives.",http://proceedings.mlr.press/v13/ning10a/ning10a.pdf
2971860711,boosting item based collaborative filtering via nearly uncoupled random walks,2019,0,"athanasios n nikolakopoulos, george karypis",2,"Spectral properties, Recommender system, Random walk, Markov chain, Graph, Exploit, Data mining, Computer science, Collaborative filtering, Boosting (machine learning)","Item-based models are among the most popular collaborative filtering approaches for building recommender systems. Random walks can provide a powerful tool for harvesting the rich network of interactions captured within these models. They can exploit indirect relations between the items, mitigate the effects of sparsity, ensure wider itemspace coverage, as well as increase the diversity of recommendation lists. Their potential, however, can be hindered by the tendency of the walks to rapidly concentrate towards the central nodes of the graph, thereby significantly restricting the range of K-step distributions that can be exploited for personalized recommendations. In this work we introduce RecWalk; a novel random walk-based method that leverages the spectral properties of nearly uncoupled Markov chains to provably lift this limitation and prolong the influence of users' past preferences on the successive steps of the walk---allowing the walker to explore the underlying network more fruitfully. A comprehensive set of experiments on real-world datasets verify the theoretically predicted properties of the proposed approach and indicate that they are directly linked to significant improvements in top-n recommendation accuracy. They also highlight RecWalk's potential in providing a framework for boosting the performance of item-based models. RecWalk achieves state-of-the-art top-n recommendation quality outperforming several competing approaches, including recently proposed methods that rely on deep neural networks.",https://arxiv.org/pdf/1909.03579v1
2137245235,probabilistic matrix factorization,2007,2280,"andriy mnih, ruslan salakhutdinov",2,"Word error rate, Rating matrix, Probabilistic matrix factorization, Machine learning, Data mining, Computer science, Collaborative filtering, Cold start recommendation, Boltzmann machine, Artificial intelligence","Many existing approaches to collaborative filtering can neither handle very large datasets nor easily deal with users who have very few ratings. In this paper we present the Probabilistic Matrix Factorization (PMF) model which scales linearly with the number of observations and, more importantly, performs well on the large, sparse, and very imbalanced Netflix dataset. We further extend the PMF model to include an adaptive prior on the model parameters and show how the model capacity can be controlled automatically. Finally, we introduce a constrained version of the PMF model that is based on the assumption that users who have rated similar sets of movies are likely to have similar preferences. The resulting model is able to generalize considerably better for users with very few ratings. When the predictions of multiple PMF models are linearly combined with the predictions of Restricted Boltzmann Machines models, we achieve an error rate of 0.8861, that is nearly 7% better than the score of Netflix's own system.",http://www.cs.utoronto.ca/~amnih/papers/pmf.pdf
2099866409,restricted boltzmann machines for collaborative filtering,2007,1124,"ruslan salakhutdinov, andriy mnih, geoffrey e hinton",3,"Word error rate, Singular value decomposition, Restricted Boltzmann machine, Machine learning, Inference, Graphical model, Data set, Computer science, Collaborative filtering, Boltzmann machine, Artificial intelligence","Most of the existing approaches to collaborative filtering cannot handle very large data sets. In this paper we show how a class of two-layer undirected graphical models, called Restricted Boltzmann Machines (RBM's), can be used to model tabular data, such as user's ratings of movies. We present efficient learning and inference procedures for this class of models and demonstrate that RBM's can be successfully applied to the Netflix data set, containing over 100 million user/movie ratings. We also show that RBM's slightly outperform carefully-tuned SVD models. When the predictions of multiple RBM models and multiple SVD models are linearly combined, we achieve an error rate that is well over 6% better than the score of Netflix's own system.",http://www.cs.toronto.edu/~rsalakhu/papers/rbmcf.pdf
2102138843,practical large scale optimization for max norm regularization,2010,121,"jason d lee, ben recht, nathan srebro, joel a tropp, ruslan salakhutdinov",5,"Time complexity, Regularization (mathematics), Optimization problem, Matrix (mathematics), Mathematical optimization, Machine learning, Factorization, Cut, Computer science, Collaborative filtering, Cluster analysis, Artificial intelligence","The max-norm was proposed as a convex matrix regularizer in [1] and was shown to be empirically superior to the trace-norm for collaborative filtering problems. Although the max-norm can be computed in polynomial time, there are currently no practical algorithms for solving large-scale optimization problems that incorporate the max-norm. The present work uses a factorization technique of Burer and Monteiro [2] to devise scalable first-order algorithms for convex programs involving the max-norm. These algorithms are applied to solve huge collaborative filtering, graph cut, and clustering problems. Empirically, the new methods outperform mature techniques from all three areas.",http://pages.cs.wisc.edu/~brecht/papers/maxnorm.NIPS10.pdf
1863732927,collaborative filtering in a non uniform world learning with the weighted trace norm,2010,135,"nathan srebro, ruslan salakhutdinov",2,"Trace norm, Sampling (statistics), Regularization (mathematics), Matrix completion, Matrix (mathematics), Mathematical optimization, Machine learning, Computer science, Collaborative filtering, Artificial intelligence","We show that matrix completion with trace-norm regularization can be significantly hurt when entries of the matrix are sampled non-uniformly, but that a properly weighted version of the trace-norm regularizer works well with non-uniform sampling. We show that the weighted trace-norm regularization indeed yields significant gains on the highly non-uniformly sampled Netflix dataset.",http://papers.nips.cc/paper/4102-collaborative-filtering-in-a-non-uniform-world-learning-with-the-weighted-trace-norm.pdf
2953186933,collaborative filtering in a non uniform world learning with the weighted trace norm,2010,66,"ruslan salakhutdinov, nathan srebro",2,"Trace norm, Sampling (statistics), Regularization (mathematics), Matrix completion, Matrix (mathematics), Mathematics, Mathematical optimization, Collaborative filtering, Algorithm",We show that matrix completion with trace-norm regularization can be significantly hurt when entries of the matrix are sampled non-uniformly. We introduce a weighted version of the trace-norm regularizer that works well also with non-uniform sampling. Our experimental results demonstrate that the weighted trace-norm regularization indeed yields significant gains on the (highly non-uniformly sampled) Netflix dataset.,https://arxiv.org/pdf/1002.2780
1604856657,bayesian probabilistic matrix factorization a user frequency analysis,2014,3,"cody severinski, ruslan salakhutdinov",2,"Scalability, Overfitting, Matrix decomposition, Matrix (mathematics), Mathematics, Machine learning, Inference, Feature vector, Collaborative filtering, Bayesian probability, Artificial intelligence","Matrix factorization (MF) has become a common approach to collaborative filtering, due to ease of implementation and scalability to large data sets. Two existing drawbacks of the basic model is that it does not incorporate side information on either users or items, and assumes a common variance for all users. We extend the work of constrained probabilistic matrix factorization by deriving the Gibbs updates for the side feature vectors for items (Salakhutdinov and Minh, 2008). We show that this Bayesian treatment to the constrained PMF model outperforms simple MAP estimation. We also consider extensions to heteroskedastic precision introduced in the literature (Lakshminarayanan, Bouchard, and Archambeau, 2011). We show that this tends result in overfitting for deterministic approximation algorithms (ex: Variational inference) when the observed entries in the user / item matrix are distributed in an non-uniform manner. In light of this, we propose a truncated precision model. Our experimental results suggest that this model tends to delay overfitting.",https://arxiv.org/pdf/1407.7840
2054141820,matrix factorization techniques for recommender systems,2009,4859,"yehuda koren, robert m bell, chris volinsky",3,"k-nearest neighbors algorithm, Theoretical computer science, Recommender system, MovieLens, Matrix decomposition, Machine learning, Filter (signal processing), Computer science, Computational intelligence, Collaborative filtering, Cold start, Artificial intelligence","As the Netflix Prize competition has demonstrated, matrix factorization models are superior to classic nearest neighbor techniques for producing product recommendations, allowing the incorporation of additional information such as implicit feedback, temporal effects, and confidence levels.",http://staff.ustc.edu.cn/~ynyang/group-meeting/2014/matrix-factorization/Matrix-factorization-recommendation-system-slides.pdf
